order_id,flag,order_date,order_date_new,ship_date,ship_date_new,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_flag,profit,shipping_cost,order_priority,year
IN-2011-69366,12-08-2022,01-09-2011,2011-01-09,1/14/2011,2011-01-14,Standard Class,Alejandro Grove,Consumer,Kin Giang,Vietnam,APAC,Southeast Asia,TEC-PH-10003823,Technology,Phones,"Apple Headset, Full Size",124,2,0.17,yes,32.793,7.93,Medium,2011
ID-2011-46483,12-08-2022,01-09-2011,2011-01-09,1/13/2011,2011-01-13,Standard Class,Sample Company A,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,OFF-FA-10000577,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",52,7,0.45,yes,4.5885,5.55,High,2011
IN-2011-69366,12-08-2022,01-09-2011,2011-01-09,1/14/2011,2011-01-14,Standard Class,Alejandro Grove,Consumer,Kin Giang,Vietnam,APAC,Southeast Asia,OFF-LA-10000668,Office Supplies,Labels,"Smead Removable Labels, Adjustable",45,5,0.17,yes,17.8935,3.31,Medium,2011
ID-2011-46483,12-08-2022,01-09-2011,2011-01-09,1/13/2011,2011-01-13,Standard Class,Sample Company A,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,OFF-PA-10003405,Office Supplies,Paper,"Green Bar Memo Slips, Premium",9,1,0.45,yes,-1.7175,0.69,High,2011
IN-2011-69366,12-08-2022,01-09-2011,2011-01-09,1/14/2011,2011-01-14,Standard Class,Alejandro Grove,Consumer,Kin Giang,Vietnam,APAC,Southeast Asia,OFF-BI-10003874,Office Supplies,Binders,"Avery Index Tab, Clear",10,2,0.17,yes,0.0714,0.25,Medium,2011
IN-2011-61302,12-08-2022,01-10-2011,2011-01-10,01-11-2011,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",2875,5,0.1,yes,511.095,665.27,Medium,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,FUR-IKE-10002894,Furniture,Bookcases,"Ikea Library with Doors, Traditional",363,1,0,no,159.87,134.59,Critical,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-CAN-10004354,Technology,Copiers,"Canon Ink, Laser",589,4,0,no,276.6,114.15,Critical,2011
EG-2011-4260,12-08-2022,01-10-2011,2011-01-10,01-12-2011,2011-01-12,Second Class,Sanjit Jacobs,Home Office,Al Qahirah,Egypt,Africa,Africa,FUR-CHR-10004803,Furniture,Tables,"Chromcraft Wood Table, Fully Assembled",968,2,0,no,445.26,80.13,High,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10003226,Office Supplies,Paper,"SanDisk Message Books, Recycled",142,6,0,no,63.9,67.79,Critical,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10000874,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",155,6,0,no,54.18,58.32,Critical,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-EPS-10000774,Technology,Machines,"Epson Phone, Red",156,2,0,no,23.4,52.91,Critical,2011
AG-2011-1070,12-08-2022,01-10-2011,2011-01-10,1/15/2011,2011-01-15,Second Class,Tiffany House,Corporate,Constantine,Algeria,Africa,Africa,OFF-HOO-10001783,Office Supplies,Appliances,"Hoover Microwave, Red",309,1,0,no,61.71,31.41,Medium,2011
US-2011-101091,12-08-2022,01-10-2011,2011-01-10,1/16/2011,2011-01-16,Standard Class,Jocasta Rupert,Consumer,Carabobo,Venezuela,LATAM,South,TEC-CO-10001818,Technology,Copiers,"Sharp Wireless Fax, Digital",425,3,0.402,yes,-278.79024,26.72,Medium,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-EAT-10002068,Office Supplies,Paper,"Eaton Note Cards, Premium",53,2,0,no,0,16.06,Critical,2011
IT-2011-3659171,12-08-2022,01-10-2011,2011-01-10,1/14/2011,2011-01-14,Standard Class,Greg Guthrie,Corporate,England,United Kingdom,EU,North,OFF-ST-10004695,Office Supplies,Storage,"Fellowes File Cart, Blue",206,3,0.5,yes,-41.265,14.65,Medium,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-CAM-10001249,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",42,1,0,no,1.65,13.08,Critical,2011
MX-2011-140697,12-08-2022,01-10-2011,2011-01-10,1/15/2011,2011-01-15,Standard Class,Paul MacIntyre,Consumer,Mxico,Mexico,LATAM,North,OFF-ST-10002251,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",114,3,0,no,56.88,8.93,Medium,2011
IN-2011-13065,12-08-2022,01-10-2011,2011-01-10,01-11-2011,2011-01-11,First Class,Patrick O'Donnell,Consumer,Guangxi,China,APAC,North Asia,OFF-SU-10003559,Office Supplies,Supplies,"Kleencut Ruler, Steel",26,2,0,no,5.4,5.86,High,2011
IN-2011-61302,12-08-2022,01-10-2011,2011-01-10,01-11-2011,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,OFF-LA-10000879,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",30,4,0.1,yes,12.096,5.54,Medium,2011
IN-2011-13065,12-08-2022,01-10-2011,2011-01-10,01-11-2011,2011-01-11,First Class,Patrick O'Donnell,Consumer,Guangxi,China,APAC,North Asia,OFF-BI-10002853,Office Supplies,Binders,"Avery Binder Covers, Recycled",34,3,0,no,16.11,5.26,High,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-STA-10000546,Technology,Machines,"StarTech Calculator, Red",37,1,0,no,5.55,4.32,Critical,2011
IN-2011-61302,12-08-2022,01-10-2011,2011-01-10,01-11-2011,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",162,6,0.1,yes,53.694,3.02,Medium,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10001128,Office Supplies,Art,"Sanford Pens, Easy-Erase",11,1,0,no,2.61,2.59,Critical,2011
HU-2011-1380,12-08-2022,01-10-2011,2011-01-10,01-10-2011,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-AVE-10000357,Office Supplies,Binders,"Avery Binder Covers, Clear",11,1,0,no,2.4,2.03,Critical,2011
SF-2011-6400,12-08-2022,01-10-2011,2011-01-10,1/14/2011,2011-01-14,Standard Class,Ricardo Sperren,Corporate,North-West,South Africa,Africa,Africa,OFF-ACC-10003422,Office Supplies,Binders,"Acco Binder, Durable",17,1,0,no,4.65,1.29,Medium,2011
CA-2011-135405,12-08-2022,01-10-2011,2011-01-10,1/14/2011,2011-01-14,Standard Class,Melanie Seite,Consumer,Texas,United States,US,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31,3,0.2,yes,9.75,1.13,Medium,2011
ID-2011-13660,12-08-2022,01-10-2011,2011-01-10,1/15/2011,2011-01-15,Second Class,Brian Dahlen,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10003615,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",12,3,0.47,yes,-5.6826,1.04,Medium,2011
MX-2011-140697,12-08-2022,01-10-2011,2011-01-10,1/15/2011,2011-01-15,Standard Class,Paul MacIntyre,Consumer,Mxico,Mexico,LATAM,North,OFF-SU-10003739,Office Supplies,Supplies,"Elite Scissors, Easy Grip",16,1,0,no,1.76,0.89,Medium,2011
CA-2011-135405,12-08-2022,01-10-2011,2011-01-10,1/14/2011,2011-01-14,Standard Class,Melanie Seite,Consumer,Texas,United States,US,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9,2,0.2,yes,1.168,0.21,Medium,2011
ES-2011-5158390,12-08-2022,01-11-2011,2011-01-11,01-11-2011,2011-01-11,Same Day,Roy Collins,Consumer,England,United Kingdom,EU,North,FUR-CH-10004255,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",1384,3,0,no,13.77,178.98,Medium,2011
US-2011-163874,12-08-2022,01-11-2011,2011-01-11,01-12-2011,2011-01-12,First Class,Philip Fox,Consumer,Mxico,Mexico,LATAM,North,OFF-ST-10003741,Office Supplies,Storage,"Smead Lockers, Blue",1323,10,0,no,238,103.84,Medium,2011
US-2011-163874,12-08-2022,01-11-2011,2011-01-11,01-12-2011,2011-01-12,First Class,Philip Fox,Consumer,Mxico,Mexico,LATAM,North,FUR-BO-10002214,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",452,5,0.2,yes,-107.3,57.75,Medium,2011
IN-2011-39308,12-08-2022,01-11-2011,2011-01-11,1/18/2011,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",554,4,0.17,yes,40.0536,42.43,Medium,2011
IN-2011-79761,12-08-2022,01-11-2011,2011-01-11,1/16/2011,2011-01-16,Standard Class,Steve Carroll,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,TEC-CO-10001895,Technology,Copiers,"Sharp Wireless Fax, Color",697,3,0.35,yes,-343.098,40.16,Medium,2011
US-2011-163874,12-08-2022,01-11-2011,2011-01-11,01-12-2011,2011-01-12,First Class,Philip Fox,Consumer,Mxico,Mexico,LATAM,North,TEC-PH-10002755,Technology,Phones,"Apple Headset, VoIP",245,5,0,no,88,39.11,Medium,2011
IN-2011-39308,12-08-2022,01-11-2011,2011-01-11,1/18/2011,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",334,9,0.27,yes,13.4703,23.56,Medium,2011
ES-2011-4359424,12-08-2022,01-11-2011,2011-01-11,1/15/2011,2011-01-15,Standard Class,Dorothy Dickinson,Consumer,Murcia,Spain,EU,South,FUR-TA-10001693,Furniture,Tables,"Bevis Training Table, with Bottom Storage",268,2,0.6,yes,-341.736,21.49,High,2011
ES-2011-5158390,12-08-2022,01-11-2011,2011-01-11,01-11-2011,2011-01-11,Same Day,Roy Collins,Consumer,England,United Kingdom,EU,North,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",103,2,0,no,19.5,20.54,Medium,2011
IN-2011-39308,12-08-2022,01-11-2011,2011-01-11,1/18/2011,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock, Black",188,5,0.27,yes,2.4735,15.77,Medium,2011
IN-2011-29872,12-08-2022,01-11-2011,2011-01-11,1/15/2011,2011-01-15,Standard Class,Dianna Vittorini,Consumer,Jammu and Kashmir,India,APAC,Central Asia,FUR-FU-10001471,Furniture,Furnishings,"Eldon Door Stop, Durable",142,3,0,no,52.38,15.62,High,2011
TU-2011-800,12-08-2022,01-11-2011,2011-01-11,1/15/2011,2011-01-15,Standard Class,Chuck Sachs,Consumer,Bursa,Turkey,EMEA,EMEA,FUR-SAF-10003540,Furniture,Bookcases,"Safco Floating Shelf Set, Metal",157,2,0.6,yes,-117.72,12.45,High,2011
ID-2011-82589,12-08-2022,01-11-2011,2011-01-11,1/15/2011,2011-01-15,Standard Class,Tanja Norvell,Home Office,Otago,New Zealand,APAC,Oceania,OFF-EN-10000128,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",115,4,0.4,yes,-47.832,10.52,Medium,2011
ES-2011-1466305,12-08-2022,01-11-2011,2011-01-11,1/15/2011,2011-01-15,Standard Class,Mick Brown,Consumer,Vienna,Austria,EU,Central,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width",97,2,0,no,31.02,7.99,High,2011
IN-2011-79761,12-08-2022,01-11-2011,2011-01-11,1/16/2011,2011-01-16,Standard Class,Steve Carroll,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,FUR-FU-10000256,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",78,2,0.25,yes,23.775,7.09,Medium,2011
US-2011-163874,12-08-2022,01-11-2011,2011-01-11,01-12-2011,2011-01-12,First Class,Philip Fox,Consumer,Mxico,Mexico,LATAM,North,OFF-AP-10000569,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",140,3,0,no,32.1,6.47,Medium,2011
ES-2011-1466305,12-08-2022,01-11-2011,2011-01-11,1/15/2011,2011-01-15,Standard Class,Mick Brown,Consumer,Vienna,Austria,EU,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",55,1,0,no,9.87,5.83,High,2011
CA-2011-149020,12-08-2022,01-11-2011,2011-01-11,1/16/2011,2011-01-16,Standard Class,Anthony Jacobs,Corporate,Virginia,United States,US,South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2 Diameter Ridgewood Wall Clock""",52,1,0,no,21.2954,3.52,Medium,2011
ES-2011-4359424,12-08-2022,01-11-2011,2011-01-11,1/15/2011,2011-01-15,Standard Class,Dorothy Dickinson,Consumer,Murcia,Spain,EU,South,OFF-LA-10002733,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",40,5,0,no,5.55,2.57,High,2011
ES-2011-1138719,12-08-2022,01-11-2011,2011-01-11,1/16/2011,2011-01-16,Standard Class,Eric Murdock,Consumer,Liguria,Italy,EU,South,OFF-BI-10001833,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",22,3,0,no,6.75,1.09,Medium,2011
IN-2011-39308,12-08-2022,01-11-2011,2011-01-11,1/18/2011,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10004334,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",5,1,0.17,yes,-0.0147,0.3,Medium,2011
CA-2011-149020,12-08-2022,01-11-2011,2011-01-11,1/16/2011,2011-01-16,Standard Class,Anthony Jacobs,Corporate,Virginia,United States,US,South,OFF-LA-10004272,Office Supplies,Labels,Avery 482,3,1,0,no,1.3583,0.22,Medium,2011
MX-2011-141530,12-08-2022,01-12-2011,2011-01-12,1/17/2011,2011-01-17,Standard Class,Thomas Seio,Corporate,Coahuila,Mexico,LATAM,North,TEC-AC-10004743,Technology,Accessories,"Logitech Router, USB",495,3,0,no,178.2,54.55,Medium,2011
MX-2011-141530,12-08-2022,01-12-2011,2011-01-12,1/17/2011,2011-01-17,Standard Class,Thomas Seio,Corporate,Coahuila,Mexico,LATAM,North,TEC-CO-10003142,Technology,Copiers,"Hewlett Fax and Copier, Laser",385,3,0.002,yes,68.64852,38.19,Medium,2011
ES-2011-1460199,12-08-2022,01-12-2011,2011-01-12,1/19/2011,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,FUR-BO-10004080,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",552,5,0.1,yes,165.36,35.98,Medium,2011
ES-2011-1460199,12-08-2022,01-12-2011,2011-01-12,1/19/2011,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,TEC-MA-10003078,Technology,Machines,"Epson Printer, White",522,2,0,no,20.88,28.92,Medium,2011
ES-2011-4976144,12-08-2022,01-12-2011,2011-01-12,1/17/2011,2011-01-17,Standard Class,Anthony Garverick,Home Office,England,United Kingdom,EU,North,FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat, Adjustable",290,5,0,no,69.6,18.63,Medium,2011
ES-2011-5040255,12-08-2022,01-12-2011,2011-01-12,1/15/2011,2011-01-15,First Class,Peter Bhler,Consumer,England,United Kingdom,EU,North,OFF-PA-10000450,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",34,2,0.5,yes,-6.15,7.31,Medium,2011
ES-2011-1460199,12-08-2022,01-12-2011,2011-01-12,1/19/2011,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",257,5,0,no,48.75,7.28,Medium,2011
CA-2011-130092,12-08-2022,01-12-2011,2011-01-12,1/15/2011,2011-01-15,First Class,Seth Vernon,Consumer,Delaware,United States,US,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",10,2,0,no,3.0814,2.69,Critical,2011
ES-2011-1460199,12-08-2022,01-12-2011,2011-01-12,1/19/2011,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear",17,2,0,no,6.18,2.08,Medium,2011
NI-2011-1670,12-08-2022,01-12-2011,2011-01-12,1/16/2011,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10001792,Office Supplies,Storage,"Fellowes Folders, Wire Frame",15,2,0.7,yes,-22.458,1.27,Medium,2011
NI-2011-1670,12-08-2022,01-12-2011,2011-01-12,1/16/2011,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-BIC-10000582,Office Supplies,Art,"BIC Sketch Pad, Water Color",16,1,0.7,yes,-28.518,1.27,Medium,2011
NI-2011-1670,12-08-2022,01-12-2011,2011-01-12,1/16/2011,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-AVE-10000065,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",13,4,0.7,yes,-21.648,0.62,Medium,2011
NI-2011-1670,12-08-2022,01-12-2011,2011-01-12,1/16/2011,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-KLE-10001317,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",5,1,0.7,yes,-10.326,0.43,Medium,2011
NI-2011-1670,12-08-2022,01-12-2011,2011-01-12,1/16/2011,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-ADV-10003030,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",3,1,0.7,yes,-6.483,0.25,Medium,2011
NI-2011-1670,12-08-2022,01-12-2011,2011-01-12,1/16/2011,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10003848,Office Supplies,Storage,"Fellowes Trays, Industrial",17,1,0.7,yes,-26.649,0.24,Medium,2011
EG-2011-4270,12-08-2022,1/13/2011,2011-01-13,1/18/2011,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,OFF-SME-10004553,Office Supplies,Storage,"Smead Lockers, Blue",794,4,0,no,134.88,76.6,Medium,2011
EG-2011-4270,12-08-2022,1/13/2011,2011-01-13,1/18/2011,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,TEC-HP -10001574,Technology,Copiers,"HP Fax Machine, Laser",1200,4,0,no,479.88,55.62,Medium,2011
MX-2011-150567,12-08-2022,1/13/2011,2011-01-13,1/17/2011,2011-01-17,Standard Class,Ben Wallace,Consumer,Jalisco,Mexico,LATAM,North,TEC-MA-10000560,Technology,Machines,"StarTech Inkjet, Wireless",201,1,0,no,100.62,31.78,High,2011
IT-2011-5340302,12-08-2022,1/13/2011,2011-01-13,1/19/2011,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-ST-10002506,Office Supplies,Storage,"Smead Lockers, Blue",198,2,0.5,yes,-130.98,14.53,Medium,2011
EG-2011-4270,12-08-2022,1/13/2011,2011-01-13,1/18/2011,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,OFF-FEL-10001343,Office Supplies,Storage,"Fellowes Box, Wire Frame",38,2,0,no,17.22,2.66,Medium,2011
US-2011-105760,12-08-2022,1/13/2011,2011-01-13,1/17/2011,2011-01-17,Standard Class,James Lanier,Home Office,Anzo tegui,Venezuela,LATAM,South,OFF-SU-10001794,Office Supplies,Supplies,"Elite Ruler, Steel",26,5,0.4,yes,-8,2.2,High,2011
IT-2011-5951216,12-08-2022,1/13/2011,2011-01-13,1/20/2011,2011-01-20,Standard Class,Stuart Calhoun,Consumer,Vstra Gtaland,Sweden,EU,North,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",31,5,0.5,yes,-13.65,2.16,Medium,2011
IT-2011-5340302,12-08-2022,1/13/2011,2011-01-13,1/19/2011,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-PA-10002040,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor",50,2,0.5,yes,-37.86,1.51,Medium,2011
IT-2011-5340302,12-08-2022,1/13/2011,2011-01-13,1/19/2011,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-LA-10002353,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",22,4,0.5,yes,-12.3,1.29,Medium,2011
IN-2011-38349,12-08-2022,1/13/2011,2011-01-13,1/17/2011,2011-01-17,Standard Class,Cari Sayre,Corporate,South Australia,Australia,APAC,Oceania,OFF-LA-10002765,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",16,2,0.1,yes,0.33,0.72,Medium,2011
IT-2011-5340302,12-08-2022,1/13/2011,2011-01-13,1/19/2011,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-BI-10001055,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",9,3,0.5,yes,-3.465,0.43,Medium,2011
CA-2011-157147,12-08-2022,1/14/2011,2011-01-14,1/19/2011,2011-01-19,Standard Class,Brian Dahlen,Consumer,California,United States,US,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1326,5,0,no,238.653,187.65,High,2011
CA-2011-162775,12-08-2022,1/14/2011,2011-01-14,1/16/2011,2011-01-16,Second Class,Chris Selesnick,Corporate,Louisiana,United States,US,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,573,6,0,no,34.3548,146.29,Critical,2011
CA-2011-162775,12-08-2022,1/14/2011,2011-01-14,1/16/2011,2011-01-16,Second Class,Chris Selesnick,Corporate,Louisiana,United States,US,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,647,6,0,no,258.696,141.35,Critical,2011
ES-2011-1043483,12-08-2022,1/14/2011,2011-01-14,1/19/2011,2011-01-19,Standard Class,Sharelle Roach,Home Office,Vienna,Austria,EU,Central,TEC-MA-10002918,Technology,Machines,"StarTech Card Printer, White",486,3,0,no,77.67,53.02,High,2011
CA-2011-109232,12-08-2022,1/14/2011,2011-01-14,1/17/2011,2011-01-17,Second Class,Natalie DeCherney,Consumer,South Carolina,United States,US,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,546,6,0,no,87.3504,52.32,Medium,2011
ES-2011-1043483,12-08-2022,1/14/2011,2011-01-14,1/19/2011,2011-01-19,Standard Class,Sharelle Roach,Home Office,Vienna,Austria,EU,Central,TEC-PH-10003847,Technology,Phones,"Apple Headset, with Caller ID",440,6,0,no,65.88,49.92,High,2011
CA-2011-157147,12-08-2022,1/14/2011,2011-01-14,1/19/2011,2011-01-19,Standard Class,Brian Dahlen,Consumer,California,United States,US,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334,3,0.15,yes,3.9294,40.44,High,2011
ES-2011-1043483,12-08-2022,1/14/2011,2011-01-14,1/19/2011,2011-01-19,Standard Class,Sharelle Roach,Home Office,Vienna,Austria,EU,Central,OFF-PA-10001650,Office Supplies,Paper,"Xerox Message Books, Premium",224,11,0,no,102.96,30.34,High,2011
MX-2011-135979,12-08-2022,1/14/2011,2011-01-14,1/20/2011,2011-01-20,Standard Class,Bart Pistole,Corporate,Estel¡,Nicaragua,LATAM,Central,FUR-BO-10001295,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",393,3,0,no,180.96,27.67,Medium,2011
